1543622400000,5.11220000,5.11920000,5.07380000,5.08450000,8897.95000000,1543624199999,45413.42714700,159,4886.51000000,24942.27640200,0
1543624200000,5.08440000,5.12970000,5.07960000,5.12970000,6907.90000000,1543625999999,35292.44858000,186,3614.69000000,18467.86388000,0
1543626000000,5.12500000,5.14380000,5.11010000,5.13440000,10324.85000000,1543627799999,52933.68466400,184,5534.68000000,28362.86429900,0
1543627800000,5.14510000,5.14510000,5.11970000,5.12990000,5258.79000000,1543629599999,26977.05741600,138,2351.59000000,12063.37889400,0
1543629600000,5.13060000,5.13200000,5.09620000,5.12020000,7165.86000000,1543631399999,36628.85309600,142,4561.17000000,23321.87602800,0
1543631400000,5.12160000,5.12430000,5.09900000,5.09920000,8001.32000000,1543633199999,40889.43072600,113,847.58000000,4337.61093700,0
1543633200000,5.10690000,5.13930000,5.09630000,5.13390000,5463.30000000,1543634999999,27947.74361800,136,3588.66000000,18368.24207200,0
1543635000000,5.13400000,5.14230000,5.11420000,5.12320000,4394.23000000,1543636799999,22526.19925500,111,1291.21000000,6621.18925100,0
1543636800000,5.12320000,5.12420000,5.08320000,5.09000000,6701.48000000,1543638599999,34189.80309500,165,2845.58000000,14519.93152900,0
1543638600000,5.09000000,5.09850000,5.06600000,5.07020000,6011.32000000,1543640399999,30509.16158100,191,2974.92000000,15103.55580600,0
1543640400000,5.07660000,5.09190000,5.03130000,5.03130000,5245.83000000,1543642199999,26602.63002000,195,2021.39000000,10252.34629900,0
1543642200000,5.03140000,5.04630000,5.00720000,5.03670000,6899.38000000,1543643999999,34676.85651300,245,3499.06000000,17602.27862500,0
1543644000000,5.03860000,5.07160000,5.03470000,5.05280000,7442.22000000,1543645799999,37634.71462700,184,4140.17000000,20941.91767000,0
1543645800000,5.04800000,5.05620000,5.01470000,5.04360000,7925.01000000,1543647599999,39948.57802200,194,2802.40000000,14120.14692900,0
1543647600000,5.04840000,5.07000000,5.03450000,5.05400000,7440.80000000,1543649399999,37657.88324700,130,2837.64000000,14357.24812000,0
1543649400000,5.05400000,5.07930000,5.03850000,5.07590000,9674.68000000,1543651199999,48876.12496400,143,4748.31000000,24001.29857700,0
1543651200000,5.07730000,5.14220000,5.07700000,5.11620000,13474.91000000,1543652999999,68935.54664600,274,9911.74000000,50700.40133000,0
1543653000000,5.12120000,5.14880000,5.11050000,5.12440000,12316.33000000,1543654799999,63237.98317000,203,10488.64000000,53865.64047400,0
1543654800000,5.12360000,5.13290000,5.10000000,5.12150000,12961.99000000,1543656599999,66380.76724000,189,7078.91000000,36253.45898100,0
1543656600000,5.12150000,5.13640000,5.11260000,5.12480000,9059.36000000,1543658399999,46446.30083800,95,3846.10000000,19726.10369500,0
1543658400000,5.13040000,5.23660000,5.12140000,5.19990000,27621.45000000,1543660199999,142990.54848900,632,15847.88000000,81961.50861600,0
1543660200000,5.20000000,5.30000000,5.18840000,5.29400000,32929.79000000,1543661999999,172795.54441400,807,21919.08000000,115147.33122300,0
1543662000000,5.29290000,5.31310000,5.23460000,5.28100000,27594.92000000,1543663799999,145780.47460900,475,19626.58000000,103760.83905400,0
1543663800000,5.27510000,5.31720000,5.26470000,5.28490000,17278.53000000,1543665599999,91319.63795800,333,8297.50000000,43885.47058800,0
1543665600000,5.28480000,5.32000000,5.27910000,5.29760000,46953.02000000,1543667399999,249079.75177100,535,33252.11000000,176464.31661700,0
1543667400000,5.29140000,5.30980000,5.25880000,5.27060000,29308.72000000,1543669199999,154921.00354900,326,16613.91000000,87797.92586700,0
1543669200000,5.26980000,5.32000000,5.26980000,5.29630000,26414.02000000,1543670999999,139995.11490400,234,18466.63000000,97849.38386800,0
1543671000000,5.30500000,5.33260000,5.26280000,5.26280000,34750.23000000,1543672799999,184596.67315600,284,28639.92000000,152169.02140000,0
1543672800000,5.27960000,5.30880000,5.25300000,5.29670000,39114.58000000,1543674599999,206552.75049500,190,11295.58000000,59605.99394500,0
1543674600000,5.29020000,5.31880000,5.28000000,5.31360000,38900.58000000,1543676399999,206030.01661100,258,9578.30000000,50752.24410200,0
1543676400000,5.31280000,5.31500000,5.27040000,5.27750000,34883.51000000,1543678199999,184648.77604600,227,25094.12000000,132860.40194100,0
1543678200000,5.27330000,5.31000000,5.26390000,5.31000000,30791.79000000,1543679999999,162796.04786900,189,7275.56000000,38455.46363300,0
1543680000000,5.31200000,5.38790000,5.31200000,5.37260000,40849.46000000,1543681799999,219036.68812900,488,22151.15000000,118724.44888800,0
1543681800000,5.37000000,5.37900000,5.34150000,5.34450000,29312.64000000,1543683599999,157080.68968900,297,15248.00000000,81715.92222700,0
1543683600000,5.34450000,5.35960000,5.31680000,5.33240000,26745.52000000,1543685399999,143058.26118700,243,19593.40000000,104831.41744000,0
